Sample	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	codon_0.treeLikelihood	codon_1.treeLikelihood	codon_2.treeLikelihood
1440000	-6080.984816050127	-5493.8731028264465	-587.1117132236805	0.4739610251596217	0.22737453548830017	0.0927354631836089	0.20592897616846786	0.29611862752306023	0.3968706031137382	0.11293143772144754	0.1940793316417546	0.32441041177677316	0.3917088626393862	0.069102009817694	0.2147787157661468	11.054131730005732	2.0809627622050066	3.669964783282318	0.7681490356315367	0.8451669575851083	1.3855799545720746	0.00245194413225707	31.011435035709017	53.72352110117322	-1435.5241454428449	-1799.570197319246	-2258.778760064356
1447500	-6074.114505109175	-5481.327595068657	-592.7869100405184	0.4600980958285072	0.2243042922506512	0.10066221478340096	0.21493539713743923	0.3026615548770761	0.39978086706091975	0.09543590260496508	0.20212167545703955	0.31887192000639125	0.37289088177168067	0.08111921051868766	0.2271179877032406	8.873306547419407	3.418277930371116	3.4826633767235506	0.7748017294512994	0.9312905450361373	1.2928353527956626	0.002232897684060516	41.08729593472608	58.03311353368141	-1439.3517643346129	-1779.995066611317	-2261.9807641227267
1455000	-6067.442095172637	-5467.727312899149	-599.714782273488	0.4652755442459041	0.265500814594069	0.08830449256451599	0.18091914859550942	0.37531455165211214	0.3703866976522996	0.09844635607275179	0.155852394622837	0.3170698582609014	0.3848456473278233	0.08164058228609956	0.21644391212517597	10.506816216526623	1.8878311416643119	2.638777534508727	0.6998050497459601	0.8937648581433992	1.4050005923475244	0.0021586450850318464	36.218889873779446	58.775795271292225	-1438.56666713411	-1782.0708003077868	-2247.089845457252
1462500	-6063.484962245368	-5479.63171648057	-583.8532457647982	0.4710364858490562	0.24934140910385266	0.10662769312762749	0.17299441191946216	0.3400640774343431	0.3838030946755743	0.09385132281896381	0.18228150507111945	0.30742570510987344	0.370205832846602	0.08359238295373272	0.23877607908979204	9.314255047956353	2.097474599322523	3.560156159797173	0.6444957118881359	0.9339829566550122	1.4198284538944128	0.002441026950137698	30.76230291093611	56.70324750761201	-1449.4435394804348	-1781.1659760976809	-2249.0222009024533
1470000	-6069.836962069976	-5490.015022808973	-579.8219392610026	0.48680467177277137	0.23166555001699535	0.0993216807157376	0.1822080974944943	0.3117226274543474	0.42751761062615246	0.08326842961796828	0.17749133230153247	0.34945759021923456	0.34620801601863604	0.08759739724323294	0.2167369965188967	9.83814590636381	1.701832732178273	2.0834755464416603	0.711613258819668	0.9930166689630066	1.2939968020212271	0.0023032787468755156	28.6668408409938	55.03311958438719	-1441.555169709041	-1780.6624523512655	-2267.797400748667
1477500	-6070.9562363927125	-5487.393675400017	-583.562560992696	0.5137367478102374	0.2149711574673416	0.10559565478586827	0.1656964399365514	0.30893025057099976	0.3997510977098385	0.1046183313196384	0.18670032039952378	0.34776242442657324	0.3553642380937743	0.08774609813839945	0.20912723934125327	9.712782605737083	1.8157443989541486	1.8270687649048452	0.6886062047819542	0.9842014202878067	1.3257095473339615	0.0023150834646133954	33.934298871348616	54.721971055842474	-1443.8879000697937	-1786.4459537065386	-2257.0598216236854
1485000	-6051.181036568595	-5470.569454899051	-580.6115816695434	0.46418220084853073	0.245179961110698	0.09453500699361975	0.1961028310471501	0.3117956182595337	0.4382173662117048	0.09461764507176076	0.15536937045700125	0.3265071464345561	0.37043383337982294	0.0805741226279849	0.22248489755763634	9.63798518793519	2.4690209428462278	5.997731820412515	0.6275616819019855	0.9868469185616573	1.3838178837358894	0.0022300983489229194	35.58367816874641	55.68362143214209	-1442.3642700769024	-1782.1338071789658	-2246.071377643183
1492500	-6066.697747362554	-5476.5522961198985	-590.1454512426556	0.49723092878426756	0.24772771020086673	0.0952622094783442	0.15977915153652011	0.2927240992259102	0.4055860720365233	0.11962387574177522	0.18206595299579179	0.2830776344675165	0.3844357105374236	0.0843760016702066	0.24811065332485355	9.55309530093346	2.202526727687511	0.9651690386705979	0.6259279139759165	1.0002832437703264	1.3720075466060224	0.002478551025854015	33.84157196157044	57.182806177756525	-1424.9586213942	-1790.0665654024285	-2261.5271093232695
1500000	-6066.142843298676	-5486.757528192914	-579.3853151057617	0.5406466545368042	0.22316710324123185	0.09866180443555675	0.13752443778640586	0.34499678245551973	0.3784966928971098	0.0945873901653753	0.18191913448199565	0.31926112610683766	0.3596688022213238	0.09511553059342709	0.22595454107841154	10.831398689181373	2.365607949962702	5.029664593946816	0.6705927252741403	0.9424438198932777	1.3853948487624579	0.0025425798102427454	37.544840663767246	53.85432836236172	-1445.0281942364684	-1781.1539658056356	-2260.57536815081
1507500	-6074.301730800914	-5488.409311070689	-585.8924197302249	0.4835212150627888	0.24440255880016404	0.09794175419278948	0.17413447194425635	0.3158605564687964	0.3953282160369631	0.09054543921691094	0.1982657882773301	0.31624813351511827	0.34558986975646455	0.10401134535532455	0.23415065137309266	10.373315256258019	4.024569273194198	7.148557245678254	0.6759762151095768	0.9637363626659825	1.3587444518201997	0.002504372758625665	37.7794406594387	56.16143397267512	-1430.465021080195	-1779.9782525755406	-2277.9660374149535
1515000	-6061.469714266706	-5482.218229637021	-579.2514846296856	0.5068823393496378	0.2204805417366217	0.1088043099293447	0.1638328089843946	0.2936157723966717	0.4244085152353015	0.08988621647407266	0.1920894958939547	0.31818738245895706	0.36159850618194384	0.09151848905802665	0.22869562230107254	8.660745303394739	4.3950563715254605	1.7708004268087627	0.5524797777889279	1.049991394379699	1.3953977791541767	0.0023811028225674577	38.754781300224785	54.841642845195594	-1449.5207809077197	-1779.1012709103516	-2253.5961778189494
1522500	-6078.3236365151115	-5492.64897764573	-585.6746588693809	0.499391750977206	0.21917872468682914	0.09684672608976462	0.18458279824619897	0.30779186330682834	0.40624826635204025	0.1144585816648574	0.17150128867627454	0.3187510694735906	0.3657307352428878	0.09070809563016034	0.22481009965336132	10.85821431162773	1.3442271449721275	3.867499359879758	0.5643859864361966	0.9851440144944984	1.4483956466237622	0.002476439300477961	39.36914203762009	51.69427909491848	-1451.0479758167266	-1775.3982404657045	-2266.202761363299
1530000	-6058.458597813125	-5474.934928546004	-583.5236692671217	0.4774676975431414	0.23511273042046174	0.1025995457630437	0.18482002627335195	0.33907390277030636	0.41007195443425715	0.09056274994083104	0.16029139285460595	0.31851041470738456	0.363191100506201	0.08597100878892916	0.23232747599748532	9.74103732588059	2.6716071542662894	6.020060680591659	0.6269161084029587	0.9431696655061758	1.4281376361308786	0.0022942930182597693	31.700640644139007	57.671978784657696	-1440.3285516150704	-1785.6772322099403	-2248.9291447209935
1537500	-6078.86752669303	-5494.940405890398	-583.9271208026317	0.5117490265036544	0.2541053624880997	0.08468023342244882	0.14946537758579595	0.34642902866028025	0.39160213987644055	0.09463763070450605	0.16733120075877356	0.3483370960638028	0.3556817257797182	0.055426707557797744	0.24055447059868132	8.575789246593121	3.705624176652311	4.488646771475477	0.6318409952682562	0.9615884579608727	1.4048174086531	0.0020794724975899312	33.00750614252882	58.34418140198176	-1441.626720476145	-1789.956627725406	-2263.3570576888474
1545000	-6063.952132777312	-5476.11711802406	-587.8350147532523	0.47070702884493343	0.2548229729072543	0.10021357485896809	0.174256423388843	0.323253486423491	0.39056848356782325	0.08466699060850828	0.2015110394001778	0.29308071512906386	0.40726257635727703	0.06688046564010026	0.2327762428735589	9.81641600553581	5.953200352266367	3.0726405028813373	0.6318409952682562	0.8527276386756245	1.5136782279383483	0.002543592385054867	35.497368946597405	55.763350243643714	-1442.0112850305877	-1780.0098550700036	-2254.095977923469
1552500	-6061.4955104702885	-5459.643968142217	-601.8515423280711	0.48039055786867235	0.2259966181640446	0.10116330197872614	0.1924495219885557	0.34882863568501293	0.3857009623879778	0.09940084025014986	0.16606956167685988	0.314177410098058	0.37059139249673206	0.0830599798291473	0.2321712175760627	11.154018025230176	4.0910455073450605	4.919038610859259	0.630592570320536	0.9273072085971611	1.4403411380838285	0.0023035282913617785	40.135097187789235	55.026238538207274	-1436.5206552668933	-1778.5321791563497	-2244.591133718974
1560000	-6069.414588574527	-5483.286466385954	-586.1281221885743	0.47708796510133544	0.24826664088312161	0.12369422904861374	0.15095116496692798	0.3620739925826495	0.4246333767406857	0.07607329904456117	0.13721933163210417	0.2891177025601822	0.3821349437528877	0.09954397616157472	0.2292033775253554	10.600387626845542	1.7630494387982654	2.930062735189172	0.8063925728064207	0.7883002282840073	1.404385258780078	0.0024239652554031784	41.190812734456145	52.81390126996489	-1440.294282462728	-1793.3712156217925	-2249.620968301433
1567500	-6081.140600357083	-5483.542951171319	-597.5976491857639	0.5161103991188773	0.2150312988100116	0.09645777109079237	0.1724005309803175	0.2988487924007405	0.4575653610569729	0.08525883430373773	0.15832701223854934	0.32443360601697774	0.3793230616797314	0.07681352123297094	0.21942981107032003	9.896927105152647	2.639102670290716	1.4526441963986425	0.689418880412148	0.913068078067389	1.3960340838081393	0.0022491743655171426	35.06581585158866	55.059447442659675	-1446.0995928255188	-1777.0902116237041	-2260.353146722096
1575000	-6079.572039542282	-5482.987690687502	-596.5843488547799	0.4595590714319286	0.26858335042882786	0.0966398634341725	0.17521771470506983	0.31286955465657945	0.4368885356101597	0.09185753724259749	0.15838437249066376	0.36512104486305597	0.34447028489740156	0.08318640329387937	0.20722226694566326	10.131223799016212	2.9810830957858596	2.1834183022202374	0.7222039726519263	0.8905213113934571	1.3859518777291489	0.002250801109970956	44.041415494434965	56.286163381311155	-1435.8219143715505	-1787.3004007937102	-2259.8653755222417
1582500	-6074.805845956712	-5479.144482214731	-595.6613637419805	0.4481965412682322	0.3118733196727489	0.09205429393307346	0.14787584512594415	0.34780524067123414	0.383899930839084	0.09280850628860185	0.17548632220108032	0.33765411113042426	0.37223413969774155	0.07333065717181327	0.21678109200002102	10.968071365491063	3.9170178586318256	1.3692592538431385	0.6572061444265265	0.9849210085922245	1.3562404952880411	0.0021996175823179014	41.61198091753265	55.09017058650102	-1441.1308411697614	-1784.4365001481635	-2253.5771408968067
1590000	-6070.287397726515	-5481.907056672748	-588.3803410537673	0.44055377921586936	0.25329435786206006	0.11059658601547548	0.19555527690659386	0.28724348230817615	0.46291781798832854	0.07993887717882922	0.16989982252466646	0.3174039171620834	0.36836039459384673	0.066096823636572	0.24813886460749796	10.968071365491063	3.2373171007191073	2.36850972707468	0.6994376583815317	0.8682065808376636	1.430924511535002	0.002268724081075878	36.2375733817599	53.41869210350184	-1448.207312206608	-1777.2397377344296	-2256.46000673171
1597500	-6071.9567422673645	-5477.396841200692	-594.5599010666732	0.4792619398537557	0.24649592356263073	0.10440119862467648	0.16984093795893584	0.33731383060319625	0.3920466087948948	0.08439734658747115	0.18624221401443816	0.3060351318551444	0.41342112288931787	0.07525811647281086	0.205285628782727	10.874346606254925	3.986880529995557	3.663884099118437	0.7379691438021124	0.8555449328331386	1.4052381573828536	0.002316430029241965	41.82886327955477	56.37391070150333	-1439.3873553980025	-1775.5643454699016	-2262.4451403327876
1605000	-6065.424230919528	-5468.796177908757	-596.6280530107706	0.5074358894272558	0.25418915292376976	0.09989839621407494	0.13847656143489834	0.354076406918447	0.40067010518383683	0.09214078993254095	0.15311269796517574	0.3223814918795074	0.3747287340343255	0.09374640073425142	0.20914337335191585	9.5156971266528	2.026386630555201	2.621789793777232	0.6296689471324263	0.8828204296246785	1.4857471420387633	0.0021975985767768848	49.40878171660306	57.953804320091855	-1433.342457472854	-1784.8119566656928	-2250.6417637702107
1612500	-6076.300484569227	-5488.551078856243	-587.7494057129838	0.45853112252005596	0.28248386404268633	0.09267616347055486	0.16630884996670164	0.31951143957477024	0.4227208947015774	0.09438218737995512	0.16338547834369782	0.32100575885622545	0.3641463479624211	0.08126678488262992	0.23358110829872358	9.597817684063463	0.9452317176660796	8.165581556045455	0.7257018901208504	0.9589859170361419	1.3140060113673921	0.0022672074358877437	37.37270266238188	53.43955499262869	-1445.0858469333714	-1795.1017367401312	-2248.3634951827407
1620000	-6078.423572160478	-5492.348530992635	-586.0750411678432	0.49910034860199687	0.23118343388113155	0.09630130396325219	0.17341491355361816	0.29643671069869	0.43880061767119194	0.08907829418004001	0.17568437745007867	0.31570678637790706	0.368845855399052	0.09073383039917539	0.2247135278238656	10.46767712429529	2.129003255024588	2.317031156853953	0.6504269914614857	0.9311348553332273	1.4167735198312936	0.002281679047683264	41.095973498584854	58.547220856075064	-1439.6795327527352	-1787.3012278975973	-2265.3677703423023
1627500	-6055.825481668915	-5476.039358148155	-579.7861235207597	0.488559347848197	0.25219019066172654	0.09998209364278003	0.1592683678472952	0.3222094671932772	0.40792968355268394	0.08644492125445868	0.18341592799958073	0.33177377161217286	0.37408668734201816	0.0788683395208009	0.2152712015250081	8.769743419466975	2.5070128878869364	2.0972280246744077	0.6655890769278776	0.9661844137700732	1.366634076335039	0.002425286676131493	32.72017504506951	56.35081442217196	-1441.3791102077264	-1782.8909449311022	-2251.7693030093255
1635000	-6057.4288544304745	-5480.001878999217	-577.4269754312572	0.46684812028344264	0.2839393522514598	0.0986052337602212	0.15060729370487513	0.3025885503130479	0.4311285129972208	0.10238124699895865	0.16390168969077323	0.2829666961506478	0.39435103875307165	0.07876198387894635	0.24392028121733428	10.015125603509619	2.6901224148848497	2.3388176755316445	0.6320857301042868	0.9230795256703165	1.4430827715116077	0.002435708840162725	30.697311596571797	53.941990734817146	-1442.960164627871	-1785.600590727361	-2251.4411236439855
1642500	-6054.292094832972	-5487.799459195428	-566.4926356375437	0.4643926772920783	0.26753185250465467	0.1044329846290683	0.16364248557419747	0.30014895456738894	0.41586902882845694	0.10320226404148662	0.18077975256266807	0.3152532010685045	0.40283492028366574	0.0647247280379728	0.21718715060985705	9.480536009428743	5.63922016935012	3.318323030956724	0.6421794944805664	0.8880291660381191	1.4680874323121746	0.0025468000264591835	26.452362791540736	57.21285798865973	-1445.377831493646	-1778.4729146022776	-2263.9487130995053
1650000	-6067.088828712781	-5482.417133649768	-584.6716950630127	0.45780072482368794	0.25988736735235785	0.08969309120943207	0.19261881661452085	0.32180455122790225	0.40742122790896496	0.10056022973120686	0.17021399113192653	0.331434246864356	0.3788310220838754	0.07174898512140387	0.21798574593036477	12.304363422204167	6.204426044865473	1.689040461526979	0.7254365709139848	0.9022314295246727	1.3710245546609332	0.0024774845348064308	28.199069698119885	55.30941504742765	-1438.377651996418	-1789.747547564233	-2254.2919340891176
1657500	-6070.284376327214	-5478.461900601932	-591.8224757252815	0.500711838811189	0.23793805523258724	0.0876745912763568	0.1736755146798657	0.3231080846841418	0.4022933291861709	0.07839217597824233	0.19620641015144555	0.32859321863594526	0.3776378192233364	0.08219517125601943	0.211573790884699	9.443270274266263	1.967772731616468	1.588628342743158	0.6657753166003735	0.9764651172093386	1.3561680200788617	0.0022985867435686004	35.89386081767859	56.12239715002268	-1443.7286823080112	-1784.088137394536	-2250.645080899385
